"LEVEL"	"TAXA"	"Project_248"	"Project_SSputum-dil-DNase-cDNA"	"Project_SSputum-dil-DNase-RAB"	"Project_SSputum-dil-no-cDNA"	"Project_SSputum-dil-no-RAB"	"Project_SSputum-DNase-cDNA"	"Project_SSputum-DNase-RAB"	"Project_SSputum-no-cDNA"	"Project_SSputum-no-RAB"
"family"	"Cytophagaceae"	0.0102923013585838	0.0141319286196285	0.0166763459443826	0.000372596750956332	9.57733313412481e-05	0.0169935909885415	0.0173829236601055	0.00137809065539695	0
"family"	"Deferribacteraceae"	0	0.000141319286196285	0.00128279584187559	0	0	0.000476860971617235	0.000335577676836013	0.000459363551798983	0
"family"	"Dehalococcoidaceae"	0	0.000282638572392571	0.0069970682284123	0	0	0.000216754987098743	0.000201346606101608	0	0
"family"	"Deinococcaceae"	0	0.00254374715153314	0	0.000124198916985444	0	4.33509974197486e-05	0.00174500391954727	0.000918727103597965	0
"family"	"Dermabacteraceae"	0	0.00105989464647214	0	0.000248397833970888	0	0.000433509974197486	0	0.00160777243129644	0
"family"	"Dermacoccaceae"	0	0.00332100322561271	0	0.001117790252869	0.000191546662682496	0.000173403989678995	6.71155353672025e-05	0.0025264995348944	7.45205904117337e-05
"family"	"Desulfarculaceae"	0	0.000282638572392571	0	0	0	0	0	0	0
"family"	"Desulfobacteraceae"	0	0.000494617501686999	0.00466471215227486	0.000124198916985444	9.57733313412481e-05	0.000476860971617235	0.00194635052564887	0	0.000149041180823467
"family"	"Desulfobulbaceae"	0	0.000494617501686999	0.000466471215227486	0.000248397833970888	0	0.000433509974197486	0.000134231070734405	0	0
"family"	"Desulfohalobiaceae"	0	0	0.000116617803806872	0	0	4.33509974197486e-05	0.00355712337446173	0	0
"family"	"Desulfomicrobiaceae"	0	0	0	0	0	0.000260105984518492	0	0	0
"family"	"Desulfovibrionaceae"	0.102923013585838	0.00247308750843499	0.00139941364568246	0.0161458592081077	0.0215489995517808	0.00255770884776517	0.00308731462689132	0.052826808456883	0.038899748194925
"family"	"Desulfurobacteriaceae"	0	7.06596430981427e-05	0.000116617803806872	0	0	0	0	0	0
"family"	"Desulfurococcaceae"	0	0	0	0	0	0	6.71155353672025e-05	0	0
"family"	"Dictyoglomaceae"	0	0.00077725607407957	0.00069970682284123	0	0	0.0014305829148517	0.00516789622327459	0	0
"family"	"Ectothiorhodospiraceae"	0	0.00204912964984614	0.0032652985065924	0.000248397833970888	0	0.00147393391227145	0.0129532983258701	0.00367490841439186	0
"family"	"Elusimicrobiaceae"	0	0.000141319286196285	0.000466471215227486	0	0	4.33509974197486e-05	0.000201346606101608	0	0
"family"	"Enterobacteriaceae"	3.99341292713051	1.64566308775574	1.79311535133446	1.96880123205326	0.205050702401612	2.4390138168299	1.88916808951602	7.54734315605728	0.187568326066334
"family"	"Enterococcaceae"	0.0205846027171676	0.0536306691114903	0.0476966817570105	0.0881812310596652	0.0242306528293358	0.0743036095774492	0.0924852077360051	0.258391997886928	0.0246663154262839
"family"	"Entomoplasmataceae"	0	0	0	0	0	0	6.71155353672025e-05	0	0
"family"	"Erysipelotrichaceae"	0	0.00105989464647214	0.00396500532943363	0	0	0.00216754987098743	0.00281885248542251	0	0
"family"	"Erythrobacteraceae"	0	0.00113055428957028	0	0	0	0.00208084787614793	0	0	0
"family"	"Eubacteriaceae"	0.0205846027171676	0.00219044893604242	0.0094460421083566	0.000372596750956332	0	0.00190744388646894	0.0128861827905029	0.000459363551798983	0
"family"	"Ferrimonadaceae"	0	7.06596430981427e-05	0.000233235607613743	0	9.57733313412481e-05	0.000216754987098743	6.71155353672025e-05	0.00114840887949746	0
"family"	"Ferroplasmaceae"	0	0	0	0	0	4.33509974197486e-05	0	0	0
"family"	"Fibrobacteraceae"	0	0	0.000116617803806872	0	0	4.33509974197486e-05	0	0	0
"family"	"Flammeovirgaceae"	0	0.00176649107745357	0.00186588486090995	0.000248397833970888	0	0.0030345698193824	0.000939617495140835	0	7.45205904117337e-05
"family"	"Flaviviridae"	0	0	0	0	0	0	6.71155353672025e-05	0	0
"family"	"Flavobacteriaceae"	0.0411692054343351	0.0388628037039785	0.124897667877159	0.00571315018133042	0.00181969329548371	0.0573100185889077	0.213360286932337	0.0158480425370649	0.00260822066441068
"family"	"Francisellaceae"	0	0.000141319286196285	0.000466471215227486	0.000372596750956332	0	0.000563562966456732	0.00147654177807846	0.000459363551798983	0
"family"	"Frankiaceae"	0	0.00113055428957028	0	0.000869392418898107	0	0.000476860971617235	0.000134231070734405	0.00229681775899491	0
"family"	"Fusobacteriaceae"	0.566076574722108	0.217561041099181	0.88011456533046	0.0422276317750509	0.0095773331341248	0.35183669505868	0.696659257111562	0.0948585734464899	0.0066323325466443
"family"	"Gallionellaceae"	0.0102923013585838	0.000282638572392571	0	0.000993591335883551	0	4.33509974197486e-05	6.71155353672025e-05	0.00390459019029135	0
"family"	"Gemmatimonadaceae"	0	0	0	0	0	8.67019948394973e-05	0.000134231070734405	0.000459363551798983	0
"family"	"Geobacteraceae"	0	0.000211978929294428	0.00104956023426184	0.000372596750956332	0.000383093325364992	0.000173403989678995	0.000939617495140835	0.00137809065539695	0
"family"	"Geodermatophilaceae"	0.0102923013585838	0.00254374715153314	0.000116617803806872	0.000496795667941776	0	0.000563562966456732	6.71155353672025e-05	0.00206713598309542	0
"family"	"Glycomycetaceae"	0	0.000282638572392571	0.000466471215227486	0.000124198916985444	0	0.000173403989678995	0.00026846214146881	0.00114840887949746	0
"family"	"Gordoniaceae"	0	0.00409825929969228	0	0	0	0.00095372194323447	0	0.00160777243129644	0
"family"	"Hahellaceae"	0	0.00586475037714585	0.0936440964569179	0.000124198916985444	9.57733313412481e-05	0.00814998751491274	0.0895321241798482	0	0.000149041180823467
"family"	"Halanaerobiaceae"	0.0205846027171676	0.000282638572392571	0	0	0	0.000520211969036984	0.000201346606101608	0	0
"family"	"Halobacteriaceae"	0.0823384108686702	0.00169583143435543	0.0319532782430828	0.00919071985692285	0.106978811108174	0.00203749687872819	0.0734915112270868	0.0477738093870942	0.0686334637692067
"family"	"Halobacteroidaceae"	0	0.000141319286196285	0.000233235607613743	0	0	0.000476860971617235	0	0	0
"family"	"Halomonadaceae"	0	0.00395694001349599	0.00209912046852369	0.00161458592081077	0.0023943332835312	0.00229760286324668	0.00442962533423537	0.00482331729388932	0.00111780885617601
"family"	"Halothiobacillaceae"	0	0	0.000116617803806872	0	0	4.33509974197486e-05	6.71155353672025e-05	0	0
"family"	"Helicobacteraceae"	0.0411692054343351	0.00289704536702385	0.0102623667350047	0.0235977942272343	0.0662751452881436	0.00368483478067863	0.0113425254770572	0.064999942579556	0.0448613954278637
"family"	"Heliobacteriaceae"	0	0.000211978929294428	0	0	0	0.000736966956135727	0.00107384856587524	0	0
"family"	"Herpesviridae"	0.0720461095100865	0.00685398538051984	0.0149270788872796	0.14692731879378	0.0191546662682496	0.00849679549427073	0.037786046411735	0.668833331419319	0.0206422035440502
"family"	"Herpetosiphonaceae"	0	7.06596430981427e-05	0	0	0	0	0	0	0
"family"	"Hydrogenophilaceae"	0	0.000282638572392571	0.000816324626648101	0.000745193501912663	0	0.000346807979357989	0.000201346606101608	0.00344522663849237	0
"family"	"Hydrogenothermaceae"	0	7.06596430981427e-05	0.000233235607613743	0	0	4.33509974197486e-05	0.00053692428293762	0	0
"family"	"Hyphomicrobiaceae"	0.0102923013585838	0.00211978929294428	0.0139941364568246	0.000248397833970888	0	0.000520211969036984	0.000134231070734405	0.00137809065539695	0
"family"	"Hyphomonadaceae"	0	0.000353298215490714	0	0	0	0.000346807979357989	0.000134231070734405	0.000459363551798983	0
"family"	"Hytrosaviridae"	0	0	0	0.000124198916985444	0	4.33509974197486e-05	0	0.000459363551798983	0
"family"	"Idiomarinaceae"	0	0.000282638572392571	0	0	0	4.33509974197486e-05	0	0.000229681775899491	0
"family"	"Ignavibacteriaceae"	0	0	0	0.000248397833970888	0	0	0	0	0
"family"	"Inoviridae"	0	0	0.0758015724744665	0	0	0	0.00362423890982894	0	0
"family"	"Intrasporangiaceae"	0	0.00183715072055171	0.000116617803806872	0	0	8.67019948394973e-05	0	0.000459363551798983	0
"family"	"Iridoviridae"	0.0205846027171676	0.000494617501686999	0.000466471215227486	0.0031049729246361	0.00134082663877747	0.000260105984518492	0.00604039818304823	0.00505299906978881	0.00320438538770455
"family"	"Jonesiaceae"	0	0.00515815394616442	0.000116617803806872	0.000124198916985444	0	0.0064159476181228	0.00355712337446173	0.000689045327698474	0
"family"	"Kineosporiaceae"	0	0.000423957858588856	0.00069970682284123	0.000124198916985444	0	0.000130052992259246	0.00181211945491447	0.000459363551798983	7.45205904117337e-05
"family"	"Kofleriaceae"	0	0.000423957858588856	0.00174926705710307	0.0039743653435342	0.00335206659694368	0.000650264961296229	0.00335577676836013	0.0107950434672761	0.00432219424388056
